eruptions,waiting,density
2.498648649,56.60810811,0.006616973
2.545945946,56.60810811,0.005590463
2.593243243,56.60810811,0.004756984
2.640540541,56.60810811,0.004094797
2.687837838,56.60810811,0.00357438
2.735135135,56.60810811,0.003162459
2.782432432,56.60810811,0.00282605
2.82972973,56.60810811,0.002536022
2.877027027,56.60810811,0.002269731
2.924324324,56.60810811,0.002012397
2.971621622,56.60810811,0.001757134
3.018918919,56.60810811,0.001503775
3.066216216,56.60810811,0.001256876
3.113513514,56.60810811,0.001023389
3.160810811,56.60810811,0.000810474
3.208108108,56.60810811,0.000623834
3.255405405,56.60810811,0.000466759
3.302702703,56.60810811,0.000339877
3.35,56.60810811,0.000241477
3.397297297,56.60810811,0.000168173
3.444594595,56.60810811,0.000115675
3.491891892,56.60810811,7.95E-05
3.539189189,56.60810811,5.54E-05
3.586486486,56.60810811,4.00E-05
3.633783784,56.60810811,3.04E-05
3.681081081,56.60810811,2.44E-05
3.728378378,56.60810811,2.07E-05
3.775675676,56.60810811,1.82E-05
3.822972973,56.60810811,1.64E-05
3.87027027,56.60810811,1.48E-05
3.917567568,56.60810811,1.32E-05
3.964864865,56.60810811,1.16E-05
4.012162162,56.60810811,1.00E-05
4.059459459,56.60810811,8.39E-06
4.106756757,56.60810811,6.82E-06
4.154054054,56.60810811,5.38E-06
4.201351351,56.60810811,4.11E-06
4.248648649,56.60810811,3.03E-06
4.295945946,56.60810811,2.16E-06
4.343243243,56.60810811,1.49E-06
4.390540541,56.60810811,9.94E-07
4.437837838,56.60810811,6.40E-07
4.485135135,56.60810811,3.97E-07
4.532432432,56.60810811,2.38E-07
4.57972973,56.60810811,1.38E-07
4.627027027,56.60810811,7.69E-08
4.674324324,56.60810811,4.15E-08
4.721621622,56.60810811,2.16E-08
4.768918919,56.60810811,1.08E-08
4.816216216,56.60810811,5.25E-09
4.863513514,56.60810811,2.46E-09
4.910810811,56.60810811,1.11E-09
4.958108108,56.60810811,4.85E-10
5.005405405,56.60810811,2.04E-10
5.052702703,56.60810811,8.32E-11
5.1,56.60810811,3.28E-11
1.6,57.32432432,0.010283334
1.647297297,57.32432432,0.012359548
1.694594595,57.32432432,0.014449537
1.741891892,57.32432432,0.01644181
1.789189189,57.32432432,0.018221127
1.836486486,57.32432432,0.019680659
1.883783784,57.32432432,0.020733515
1.931081081,57.32432432,0.021321786
1.978378378,57.32432432,0.021421689
2.025675676,57.32432432,0.021044285
2.072972973,57.32432432,0.020232033
2.12027027,57.32432432,0.019052217
2.167567568,57.32432432,0.017588619
2.214864865,57.32432432,0.015932861
2.262162162,57.32432432,0.014176516
2.309459459,57.32432432,0.012404662
2.356756757,57.32432432,0.010691105
2.404054054,57.32432432,0.009095191
2.451351351,57.32432432,0.007659993
2.498648649,57.32432432,0.006411697
2.545945946,57.32432432,0.005360079
2.593243243,57.32432432,0.004500041
2.640540541,57.32432432,0.003814168
2.687837838,57.32432432,0.003276158
2.735135135,57.32432432,0.002854809
2.782432432,57.32432432,0.002518129
2.82972973,57.32432432,0.002237026
2.877027027,57.32432432,0.001988097
2.924324324,57.32432432,0.001755183
2.971621622,57.32432432,0.001529584
3.018918919,57.32432432,0.001309095
3.066216216,57.32432432,0.001096218
3.113513514,57.32432432,0.000896026
3.160810811,57.32432432,0.000714132
3.208108108,57.32432432,0.00055512
3.255405405,57.32432432,0.000421623
3.302702703,57.32432432,0.000314042
3.35,57.32432432,0.000230801
3.397297297,57.32432432,0.000168904
3.444594595,57.32432432,0.000124608
3.491891892,57.32432432,9.40E-05
3.539189189,57.32432432,7.36E-05
3.586486486,57.32432432,6.02E-05
3.633783784,57.32432432,5.16E-05
3.681081081,57.32432432,4.59E-05
3.728378378,57.32432432,4.19E-05
3.775675676,57.32432432,3.87E-05
3.822972973,57.32432432,3.58E-05
3.87027027,57.32432432,3.28E-05
3.917567568,57.32432432,2.95E-05
3.964864865,57.32432432,2.61E-05
4.012162162,57.32432432,2.25E-05
4.059459459,57.32432432,1.88E-05
4.106756757,57.32432432,1.53E-05
4.154054054,57.32432432,1.21E-05
4.201351351,57.32432432,9.22E-06
4.248648649,57.32432432,6.80E-06
4.295945946,57.32432432,4.86E-06
4.343243243,57.32432432,3.35E-06
4.390540541,57.32432432,2.23E-06
4.437837838,57.32432432,1.44E-06
4.485135135,57.32432432,8.92E-07
4.532432432,57.32432432,5.35E-07
4.57972973,57.32432432,3.10E-07
4.627027027,57.32432432,1.73E-07
4.674324324,57.32432432,9.35E-08
4.721621622,57.32432432,4.87E-08
4.768918919,57.32432432,2.45E-08
4.816216216,57.32432432,1.19E-08
4.863513514,57.32432432,5.58E-09
4.910810811,57.32432432,2.53E-09
4.958108108,57.32432432,1.11E-09
5.005405405,57.32432432,4.69E-10
5.052702703,57.32432432,1.93E-10
5.1,57.32432432,7.66E-11
1.6,58.04054054,0.009650296
1.647297297,58.04054054,0.011597856
1.694594595,58.04054054,0.013563362
1.741891892,58.04054054,0.015445494
1.789189189,58.04054054,0.01713942
1.836486486,58.04054054,0.018547526
1.883783784,58.04054054,0.019589512
1.931081081,58.04054054,0.020210262
1.978378378,58.04054054,0.020384344
2.025675676,58.04054054,0.020116752
2.072972973,58.04054054,0.019440183
2.12027027,58.04054054,0.018409754
2.167567568,58.04054054,0.017096305
2.214864865,58.04054054,0.015579405
2.262162162,58.04054054,0.013940881
2.309459459,58.04054054,0.012259323
2.356756757,58.04054054,0.010605691
2.404054054,58.04054054,0.009039949
2.451351351,58.04054054,0.007608658
2.498648649,58.04054054,0.006343491
2.545945946,58.04054054,0.005260772
2.593243243,58.04054054,0.004362149
2.640540541,58.04054054,0.003636452
2.687837838,58.04054054,0.003062629
2.735135135,58.04054054,0.002613444
2.782432432,58.04054054,0.002259453
2.82972973,58.04054054,0.001972709
2.877027027,58.04054054,0.001729671
2.924324324,58.04054054,0.001512968
2.971621622,58.04054054,0.001311896
3.018918919,58.04054054,0.001121772
3.066216216,58.04054054,0.000942479
3.113513514,58.04054054,0.00077662
3.160810811,58.04054054,0.000627711
3.208108108,58.04054054,0.000498754
3.255405405,58.04054054,0.000391357
3.302702703,58.04054054,0.000305435
3.35,58.04054054,0.000239368
3.397297297,58.04054054,0.000190458
3.444594595,58.04054054,0.000155474
3.491891892,58.04054054,0.000131154
3.539189189,58.04054054,0.000114549
3.586486486,58.04054054,0.000103211
3.633783784,58.04054054,9.52E-05
3.681081081,58.04054054,8.92E-05
3.728378378,58.04054054,8.40E-05
3.775675676,58.04054054,7.90E-05
3.822972973,58.04054054,7.37E-05
3.87027027,58.04054054,6.78E-05
3.917567568,58.04054054,6.12E-05
3.964864865,58.04054054,5.41E-05
4.012162162,58.04054054,4.65E-05
4.059459459,58.04054054,3.90E-05
4.106756757,58.04054054,3.17E-05
4.154054054,58.04054054,2.50E-05
4.201351351,58.04054054,1.91E-05
4.248648649,58.04054054,1.41E-05
4.295945946,58.04054054,1.01E-05
4.343243243,58.04054054,6.94E-06
4.390540541,58.04054054,4.63E-06
4.437837838,58.04054054,2.98E-06
4.485135135,58.04054054,1.85E-06
4.532432432,58.04054054,1.11E-06
4.57972973,58.04054054,6.45E-07
4.627027027,58.04054054,3.61E-07
4.674324324,58.04054054,1.95E-07
4.721621622,58.04054054,1.02E-07
4.768918919,58.04054054,5.14E-08
4.816216216,58.04054054,2.51E-08
4.863513514,58.04054054,1.18E-08
4.910810811,58.04054054,5.39E-09
4.958108108,58.04054054,2.38E-09
5.005405405,58.04054054,1.02E-09
5.052702703,58.04054054,4.24E-10
5.1,58.04054054,1.72E-10
1.6,58.75675676,0.008994623
1.647297297,58.75675676,0.010797224
1.694594595,58.75675676,0.012618382
1.741891892,58.75675676,0.014367808
1.789189189,58.75675676,0.01595252
1.836486486,58.75675676,0.017286074
1.883783784,58.75675676,0.018297055
1.931081081,58.75675676,0.018935505
1.978378378,58.75675676,0.019176466
2.025675676,58.75675676,0.019020418
2.072972973,58.75675676,0.018491013
2.12027027,58.75675676,0.017630931
2.167567568,58.75675676,0.016496796
2.214864865,58.75675676,0.015153988
2.262162162,58.75675676,0.013671854
2.309459459,58.75675676,0.012119517
2.356756757,58.75675676,0.010562236
2.404054054,58.75675676,0.009058216
2.451351351,58.75675676,0.007655832
2.498648649,58.75675676,0.00639141
2.545945946,58.75675676,0.005287811
2.593243243,58.75675676,0.004354116
2.640540541,58.75675676,0.003586575
2.687837838,58.75675676,0.002970811
2.735135135,58.75675676,0.002484994
2.782432432,58.75675676,0.002103521
2.82972973,58.75675676,0.001800619
2.877027027,58.75675676,0.001553349
2.924324324,58.75675676,0.001343603
2.971621622,58.75675676,0.001158942
3.018918919,58.75675676,0.00099233
3.066216216,58.75675676,0.000841062
3.113513514,58.75675676,0.000705233
3.160810811,58.75675676,0.000586176
3.208108108,58.75675676,0.000485169
3.255405405,58.75675676,0.00040261
3.302702703,58.75675676,0.000337694
3.35,58.75675676,0.000288518
3.397297297,58.75675676,0.000252447
3.444594595,58.75675676,0.000226577
3.491891892,58.75675676,0.000208132
3.539189189,58.75675676,0.000194731
3.586486486,58.75675676,0.000184478
3.633783784,58.75675676,0.000175944
3.681081081,58.75675676,0.000168062
3.728378378,58.75675676,0.000160031
3.775675676,58.75675676,0.000151249
3.822972973,58.75675676,0.0001413
3.87027027,58.75675676,0.000129972
3.917567568,58.75675676,0.000117284
3.964864865,58.75675676,0.000103491
4.012162162,58.75675676,8.90E-05
4.059459459,58.75675676,7.45E-05
4.106756757,58.75675676,6.06E-05
4.154054054,58.75675676,4.78E-05
4.201351351,58.75675676,3.65E-05
4.248648649,58.75675676,2.69E-05
4.295945946,58.75675676,1.92E-05
4.343243243,58.75675676,1.33E-05
4.390540541,58.75675676,8.87E-06
4.437837838,58.75675676,5.72E-06
4.485135135,58.75675676,3.56E-06
4.532432432,58.75675676,2.14E-06
4.57972973,58.75675676,1.24E-06
4.627027027,58.75675676,6.99E-07
4.674324324,58.75675676,3.79E-07
4.721621622,58.75675676,1.99E-07
4.768918919,58.75675676,1.01E-07
4.816216216,58.75675676,4.96E-08
4.863513514,58.75675676,2.36E-08
4.910810811,58.75675676,1.09E-08
4.958108108,58.75675676,4.88E-09
5.005405405,58.75675676,2.13E-09
5.052702703,58.75675676,9.15E-10
5.1,58.75675676,3.88E-10
1.6,59.47297297,0.008275677
1.647297297,59.47297297,0.009913294
1.694594595,59.47297297,0.011567365
1.741891892,59.47297297,0.013159377
1.789189189,59.47297297,0.014609313
1.836486486,59.47297297,0.015843371
1.883783784,59.47297297,0.016800764
1.931081081,59.47297297,0.017438595
1.978378378,59.47297297,0.017734255
2.025675676,59.47297297,0.01768535
2.072972973,59.47297297,0.017307663
2.12027027,59.47297297,0.016631949
2.167567568,59.47297297,0.015700338
2.214864865,59.47297297,0.014562906
2.262162162,59.47297297,0.013274664
2.309459459,59.47297297,0.011892862
2.356756757,59.47297297,0.010474397
2.404054054,59.47297297,0.009073104
2.451351351,59.47297297,0.00773693
2.498648649,59.47297297,0.006505185
2.545945946,59.47297297,0.00540629
2.593243243,59.47297297,0.004456458
2.640540541,59.47297297,0.003659627
2.687837838,59.47297297,0.003008764
2.735135135,59.47297297,0.00248834
2.782432432,59.47297297,0.002077553
2.82972973,59.47297297,0.001753745
2.877027027,59.47297297,0.001495443
2.924324324,59.47297297,0.001284587
2.971621622,59.47297297,0.001107712
3.018918919,59.47297297,0.000956069
3.066216216,59.47297297,0.000824907
3.113513514,59.47297297,0.000712239
3.160810811,59.47297297,0.00061748
3.208108108,59.47297297,0.000540263
3.255405405,59.47297297,0.000479669
3.302702703,59.47297297,0.000433922
3.35,59.47297297,0.000400489
3.397297297,59.47297297,0.000376438
3.444594595,59.47297297,0.000358864
3.491891892,59.47297297,0.000345249
3.539189189,59.47297297,0.000333639
3.586486486,59.47297297,0.000322654
3.633783784,59.47297297,0.000311354
3.681081081,59.47297297,0.000299072
3.728378378,59.47297297,0.000285269
3.775675676,59.47297297,0.000269487
3.822972973,59.47297297,0.000251378
3.87027027,59.47297297,0.000230797
3.917567568,59.47297297,0.000207899
3.964864865,59.47297297,0.000183179
4.012162162,59.47297297,0.000157445
4.059459459,59.47297297,0.000131707
4.106756757,59.47297297,0.00010703
4.154054054,59.47297297,8.44E-05
4.201351351,59.47297297,6.44E-05
4.248648649,59.47297297,4.76E-05
4.295945946,59.47297297,3.41E-05
4.343243243,59.47297297,2.36E-05
4.390540541,59.47297297,1.58E-05
4.437837838,59.47297297,1.02E-05
4.485135135,59.47297297,6.36E-06
4.532432432,59.47297297,3.84E-06
4.57972973,59.47297297,2.24E-06
4.627027027,59.47297297,1.27E-06
4.674324324,59.47297297,6.93E-07
4.721621622,59.47297297,3.66E-07
4.768918919,59.47297297,1.88E-07
4.816216216,59.47297297,9.34E-08
4.863513514,59.47297297,4.52E-08
4.910810811,59.47297297,2.13E-08
4.958108108,59.47297297,9.83E-09
5.005405405,59.47297297,4.47E-09
5.052702703,59.47297297,2.03E-09
5.1,59.47297297,9.25E-10
1.6,60.18918919,0.00748541
1.647297297,60.18918919,0.008939766
1.694594595,60.18918919,0.010406437
1.741891892,60.18918919,0.011819067
1.789189189,60.18918919,0.013111163
1.836486486,60.18918919,0.014222327
1.883783784,60.18918919,0.015103419
1.931081081,60.18918919,0.015719894
1.978378378,60.18918919,0.016053009
2.025675676,60.18918919,0.016099141
2.072972973,60.18918919,0.015867809
2.12027027,60.18918919,0.015379168
2.167567568,60.18918919,0.014661653
2.214864865,60.18918919,0.013750133
2.262162162,60.18918919,0.012684554
2.309459459,60.18918919,0.011508789
2.356756757,60.18918919,0.010269244
2.404054054,60.18918919,0.00901291
2.451351351,60.18918919,0.007784791
2.498648649,60.18918919,0.006624927
2.545945946,60.18918919,0.005565522
2.593243243,60.18918919,0.004628727
2.640540541,60.18918919,0.003825576
2.687837838,60.18918919,0.00315631
2.735135135,60.18918919,0.00261204
2.782432432,60.18918919,0.002177394
2.82972973,60.18918919,0.001833651
2.877027027,60.18918919,0.001561747
2.924324324,60.18918919,0.001344678
2.971621622,60.18918919,0.00116897
3.018918919,60.18918919,0.001025128
3.066216216,60.18918919,0.000907207
3.113513514,60.18918919,0.000811792
3.160810811,60.18918919,0.000736775
3.208108108,60.18918919,0.000680262
3.255405405,60.18918919,0.000639868
3.302702703,60.18918919,0.000612492
3.35,60.18918919,0.000594501
3.397297297,60.18918919,0.00058218
3.444594595,60.18918919,0.000572226
3.491891892,60.18918919,0.000562108
3.539189189,60.18918919,0.000550191
3.586486486,60.18918919,0.000535624
3.633783784,60.18918919,0.000518064
3.681081081,60.18918919,0.000497374
3.728378378,60.18918919,0.000473402
3.775675676,60.18918919,0.000445914
3.822972973,60.18918919,0.000414685
3.87027027,60.18918919,0.000379676
3.917567568,60.18918919,0.000341222
3.964864865,60.18918919,0.000300137
4.012162162,60.18918919,0.000257692
4.059459459,60.18918919,0.000215467
4.106756757,60.18918919,0.000175118
4.154054054,60.18918919,0.000138134
4.201351351,60.18918919,0.00010563
4.248648649,60.18918919,7.82E-05
4.295945946,60.18918919,5.61E-05
4.343243243,60.18918919,3.89E-05
4.390540541,60.18918919,2.61E-05
4.437837838,60.18918919,1.70E-05
4.485135135,60.18918919,1.07E-05
4.532432432,60.18918919,6.48E-06
4.57972973,60.18918919,3.82E-06
4.627027027,60.18918919,2.18E-06
4.674324324,60.18918919,1.20E-06
4.721621622,60.18918919,6.47E-07
4.768918919,60.18918919,3.38E-07
4.816216216,60.18918919,1.72E-07
4.863513514,60.18918919,8.56E-08
4.910810811,60.18918919,4.19E-08
4.958108108,60.18918919,2.04E-08
5.005405405,60.18918919,9.89E-09
5.052702703,60.18918919,4.87E-09
5.1,60.18918919,2.45E-09
1.6,60.90540541,0.006649336
1.647297297,60.90540541,0.007909826
1.694594595,60.90540541,0.009177108
1.741891892,60.90540541,0.010396812
1.789189189,60.90540541,0.011515792
1.836486486,60.90540541,0.012486981
1.883783784,60.90540541,0.013273054
1.931081081,60.90540541,0.013848348
1.978378378,60.90540541,0.014198988
2.025675676,60.90540541,0.014321583
2.072972973,60.90540541,0.014221183
2.12027027,60.90540541,0.013909265
2.167567568,60.90540541,0.013402311
2.214864865,60.90540541,0.012721222
2.262162162,60.90540541,0.011891388
2.309459459,60.90540541,0.010942939
2.356756757,60.90540541,0.009910585
2.404054054,60.90540541,0.008832596
2.451351351,60.90540541,0.007748749
2.498648649,60.90540541,0.006697435
2.545945946,60.90540541,0.00571245
2.593243243,60.90540541,0.004820105
2.640540541,60.90540541,0.004037269
2.687837838,60.90540541,0.003370764
2.735135135,60.90540541,0.002818171
2.782432432,60.90540541,0.002369844
2.82972973,60.90540541,0.002011647
2.877027027,60.90540541,0.001727839
2.924324324,60.90540541,0.001503537
2.971621622,60.90540541,0.001326376
3.018918919,60.90540541,0.001187166
3.066216216,60.90540541,0.001079646
3.113513514,60.90540541,0.000999593
3.160810811,60.90540541,0.000943677
3.208108108,60.90540541,0.000908454
3.255405405,60.90540541,0.000889768
3.302702703,60.90540541,0.000882681
3.35,60.90540541,0.000881875
3.397297297,60.90540541,0.000882305
3.444594595,60.90540541,0.000879854
3.491891892,60.90540541,0.000871765
3.539189189,60.90540541,0.000856714
3.586486486,60.90540541,0.000834539
3.633783784,60.90540541,0.000805764
3.681081081,60.90540541,0.000771084
3.728378378,60.90540541,0.000731001
3.775675676,60.90540541,0.000685715
3.822972973,60.90540541,0.000635249
3.87027027,60.90540541,0.000579741
3.917567568,60.90540541,0.000519751
3.964864865,60.90540541,0.000456451
4.012162162,60.90540541,0.000391634
4.059459459,60.90540541,0.00032753
4.106756757,60.90540541,0.000266485
4.154054054,60.90540541,0.000210615
4.201351351,60.90540541,0.000161512
4.248648649,60.90540541,0.00012008
4.295945946,60.90540541,8.65E-05
4.343243243,60.90540541,6.04E-05
4.390540541,60.90540541,4.08E-05
4.437837838,60.90540541,2.67E-05
4.485135135,60.90540541,1.70E-05
4.532432432,60.90540541,1.04E-05
4.57972973,60.90540541,6.24E-06
4.627027027,60.90540541,3.62E-06
4.674324324,60.90540541,2.04E-06
4.721621622,60.90540541,1.13E-06
4.768918919,60.90540541,6.06E-07
4.816216216,60.90540541,3.20E-07
4.863513514,60.90540541,1.67E-07
4.910810811,60.90540541,8.68E-08
4.958108108,60.90540541,4.53E-08
5.005405405,60.90540541,2.40E-08
5.052702703,60.90540541,1.30E-08
5.1,60.90540541,7.24E-09
1.6,61.62162162,0.005808705
1.647297297,61.62162162,0.006875785
1.694594595,61.62162162,0.007943675
1.741891892,61.62162162,0.008969238
1.789189189,61.62162162,0.009911756
1.836486486,61.62162162,0.010736562
1.883783784,61.62162162,0.011417393
1.931081081,61.62162162,0.011937133
1.978378378,61.62162162,0.012287035
2.025675676,61.62162162,0.012464896
2.072972973,61.62162162,0.012472928
2.12027027,61.62162162,0.012316041
2.167567568,61.62162162,0.012001075
2.214864865,61.62162162,0.011537126
2.262162162,61.62162162,0.010936689
2.309459459,61.62162162,0.010217056
2.356756757,61.62162162,0.00940126
2.404054054,61.62162162,0.008518009
2.451351351,61.62162162,0.007600315
2.498648649,61.62162162,0.006682941
2.545945946,61.62162162,0.005799142
2.593243243,61.62162162,0.004977384
2.640540541,61.62162162,0.004238721
2.687837838,61.62162162,0.003595393
2.735135135,61.62162162,0.00305085
2.782432432,61.62162162,0.0026011
2.82972973,61.62162162,0.002236993
2.877027027,61.62162162,0.001946844
2.924324324,61.62162162,0.001718833
2.971621622,61.62162162,0.001542685
3.018918919,61.62162162,0.001410401
3.066216216,61.62162162,0.001316077
3.113513514,61.62162162,0.001255055
3.160810811,61.62162162,0.001222835
3.208108108,61.62162162,0.001214163
3.255405405,61.62162162,0.001222613
3.302702703,61.62162162,0.001240785
3.35,61.62162162,0.001261034
3.397297297,61.62162162,0.001276455
3.444594595,61.62162162,0.00128179
3.491891892,61.62162162,0.001273968
3.539189189,61.62162162,0.001252132
3.586486486,61.62162162,0.001217166
3.633783784,61.62162162,0.001170924
3.681081081,61.62162162,0.001115428
3.728378378,61.62162162,0.001052282
3.775675676,61.62162162,0.00098245
3.822972973,61.62162162,0.000906418
3.87027027,61.62162162,0.000824589
3.917567568,61.62162162,0.000737741
3.964864865,61.62162162,0.000647353
4.012162162,61.62162162,0.00055567
4.059459459,61.62162162,0.000465513
4.106756757,61.62162162,0.000379888
4.154054054,61.62162162,0.000301537
4.201351351,61.62162162,0.000232549
4.248648649,61.62162162,0.000174123
4.295945946,61.62162162,0.00012653
4.343243243,61.62162162,8.92E-05
4.390540541,61.62162162,6.11E-05
4.437837838,61.62162162,4.06E-05
4.485135135,61.62162162,2.62E-05
4.532432432,61.62162162,1.64E-05
4.57972973,61.62162162,1.00E-05
4.627027027,61.62162162,5.99E-06
4.674324324,61.62162162,3.49E-06
4.721621622,61.62162162,1.99E-06
4.768918919,61.62162162,1.12E-06
4.816216216,61.62162162,6.25E-07
4.863513514,61.62162162,3.48E-07
4.910810811,61.62162162,1.95E-07
4.958108108,61.62162162,1.10E-07
5.005405405,61.62162162,6.38E-08
5.052702703,61.62162162,3.77E-08
5.1,61.62162162,2.27E-08
1.6,62.33783784,0.004998772
1.647297297,62.33783784,0.005883616
1.694594595,62.33783784,0.006764095
1.741891892,62.33783784,0.007607118
1.789189189,62.33783784,0.008382878
1.836486486,62.33783784,0.009067422
1.883783784,62.33783784,0.009643951
1.931081081,62.33783784,0.010102659
1.978378378,62.33783784,0.010439312
2.025675676,62.33783784,0.010653104
2.072972973,62.33783784,0.010744491
2.12027027,62.33783784,0.010713712
2.167567568,62.33783784,0.010560443
2.214864865,62.33783784,0.01028469
2.262162162,62.33783784,0.00988864
2.309459459,62.33783784,0.009378836
2.356756757,62.33783784,0.008767967
2.404054054,62.33783784,0.008075603
2.451351351,62.33783784,0.007327525
2.498648649,62.33783784,0.00655366
2.545945946,62.33783784,0.005785031
2.593243243,62.33783784,0.005050368
2.640540541,62.33783784,0.004373121
2.687837838,62.33783784,0.003769494
2.735135135,62.33783784,0.003247833
2.782432432,62.33783784,0.002809365
2.82972973,62.33783784,0.00244997
2.877027027,62.33783784,0.00216244
2.924324324,62.33783784,0.001938637
2.971621622,62.33783784,0.001771035
3.018918919,62.33783784,0.001653371
3.066216216,62.33783784,0.001580412
3.113513514,62.33783784,0.001547113
3.160810811,62.33783784,0.00154757
3.208108108,62.33783784,0.001574264
3.255405405,62.33783784,0.001617909
3.302702703,62.33783784,0.00166802
3.35,62.33783784,0.001714082
3.397297297,62.33783784,0.001746949
3.444594595,62.33783784,0.001760071
3.491891892,62.33783784,0.001750174
3.539189189,62.33783784,0.001717209
3.586486486,62.33783784,0.001663631
3.633783784,62.33783784,0.001593257
3.681081081,62.33783784,0.001510075
3.728378378,62.33783784,0.001417348
3.775675676,62.33783784,0.001317227
3.822972973,62.33783784,0.001210888
3.87027027,62.33783784,0.001099044
3.917567568,62.33783784,0.000982582
3.964864865,62.33783784,0.000863057
4.012162162,62.33783784,0.000742893
4.059459459,62.33783784,0.000625236
4.106756757,62.33783784,0.00051354
4.154054054,62.33783784,0.000411042
4.201351351,62.33783784,0.000320281
4.248648649,62.33783784,0.000242794
4.295945946,62.33783784,0.000179011
4.343243243,62.33783784,0.000128374
4.390540541,62.33783784,8.96E-05
4.437837838,62.33783784,6.08E-05
4.485135135,62.33783784,4.03E-05
4.532432432,62.33783784,2.60E-05
4.57972973,62.33783784,1.64E-05
4.627027027,62.33783784,1.02E-05
4.674324324,62.33783784,6.17E-06
4.721621622,62.33783784,3.70E-06
4.768918919,62.33783784,2.20E-06
4.816216216,62.33783784,1.31E-06
4.863513514,62.33783784,7.80E-07
4.910810811,62.33783784,4.71E-07
4.958108108,62.33783784,2.88E-07
5.005405405,62.33783784,1.80E-07
5.052702703,62.33783784,1.13E-07
5.1,62.33783784,7.20E-08
1.6,63.05405405,0.004237051
1.647297297,63.05405405,0.004958336
1.694594595,63.05405405,0.005672199
1.741891892,63.05405405,0.006354181
1.789189189,63.05405405,0.006983501
1.836486486,63.05405405,0.007544742
1.883783784,63.05405405,0.008028341
1.931081081,63.05405405,0.008429828
1.978378378,63.05405405,0.008748085
2.025675676,63.05405405,0.008983123
2.072972973,63.05405405,0.00913406
2.12027027,63.05405405,0.009197883
2.167567568,63.05405405,0.009169392
2.214864865,63.05405405,0.00904241
2.262162162,63.05405405,0.008811943
2.309459459,63.05405405,0.008476748
2.356756757,63.05405405,0.008041572
2.404054054,63.05405405,0.007518429
2.451351351,63.05405405,0.006926493
2.498648649,63.05405405,0.006290549
2.545945946,63.05405405,0.00563832
2.593243243,63.05405405,0.004997257
2.640540541,63.05405405,0.004391496
2.687837838,63.05405405,0.003839625
2.735135135,63.05405405,0.003353639
2.782432432,63.05405405,0.002939183
2.82972973,63.05405405,0.002596803
2.877027027,63.05405405,0.002323743
2.924324324,63.05405405,0.002115713
2.971621622,63.05405405,0.001968138
3.018918919,63.05405405,0.001876597
3.066216216,63.05405405,0.001836476
3.113513514,63.05405405,0.001842093
3.160810811,63.05405405,0.00188575
3.208108108,63.05405405,0.00195719
3.255405405,63.05405405,0.002043789
3.302702703,63.05405405,0.002131585
3.35,63.05405405,0.00220694
3.397297297,63.05405405,0.002258402
3.444594595,63.05405405,0.002278263
3.491891892,63.05405405,0.002263374
3.539189189,63.05405405,0.00221499
3.586486486,63.05405405,0.00213775
3.633783784,63.05405405,0.002038095
3.681081081,63.05405405,0.001922615
3.728378378,63.05405405,0.001796765
3.775675676,63.05405405,0.00166423
3.822972973,63.05405405,0.001527007
3.87027027,63.05405405,0.001386009
3.917567568,63.05405405,0.001241907
3.964864865,63.05405405,0.001095865
4.012162162,63.05405405,0.000949951
4.059459459,63.05405405,0.00080713
4.106756757,63.05405405,0.000670911
4.154054054,63.05405405,0.000544793
4.201351351,63.05405405,0.000431718
4.248648649,63.05405405,0.00033366
4.295945946,63.05405405,0.000251441
4.343243243,63.05405405,0.00018477
4.390540541,63.05405405,0.000132454
4.437837838,63.05405405,9.27E-05
4.485135135,63.05405405,6.34E-05
4.532432432,63.05405405,4.24E-05
4.57972973,63.05405405,2.79E-05
4.627027027,63.05405405,1.80E-05
4.674324324,63.05405405,1.15E-05
4.721621622,63.05405405,7.26E-06
4.768918919,63.05405405,4.58E-06
4.816216216,63.05405405,2.90E-06
4.863513514,63.05405405,1.85E-06
4.910810811,63.05405405,1.19E-06
4.958108108,63.05405405,7.75E-07
5.005405405,63.05405405,5.10E-07
5.052702703,63.05405405,3.37E-07
5.1,63.05405405,2.22E-07
1.6,63.77027027,0.003525807
1.647297297,63.77027027,0.004105549
1.694594595,63.77027027,0.004677777
1.741891892,63.77027027,0.005225199
1.789189189,63.77027027,0.005734071
1.836486486,63.77027027,0.006195147
1.883783784,63.77027027,0.006603616
1.931081081,63.77027027,0.006958029
1.978378378,63.77027027,0.007258539
2.025675676,63.77027027,0.007504896
2.072972973,63.77027027,0.007694757
2.12027027,63.77027027,0.007822784
2.167567568,63.77027027,0.00788083
2.214864865,63.77027027,0.007859256
2.262162162,63.77027027,0.007749101
2.309459459,63.77027027,0.007544629
2.356756757,63.77027027,0.007245629
2.404054054,63.77027027,0.006858873
2.451351351,63.77027027,0.006398347
2.498648649,63.77027027,0.005884151
2.545945946,63.77027027,0.005340291
2.593243243,63.77027027,0.004791857
2.640540541,63.77027027,0.004262218
2.687837838,63.77027027,0.0037708
2.735135135,63.77027027,0.003331858
2.782432432,63.77027027,0.002954339
2.82972973,63.77027027,0.00264266
2.877027027,63.77027027,0.002397986
2.924324324,63.77027027,0.002219515
2.971621622,63.77027027,0.002105315
3.018918919,63.77027027,0.002052495
3.066216216,63.77027027,0.002056699
3.113513514,63.77027027,0.002111235
3.160810811,63.77027027,0.00220627
3.208108108,63.77027027,0.002328566
3.255405405,63.77027027,0.002462075
